"set_num","name","year","theme_id","num_parts","total_quantity","version","inventory_ids"
"8909-9",Agile Archer - Team GB Complete Set with Stand and Accessories,2012,546,7,1,1,{3351}
"8910-1",Toa Mahri Kongu,2007,352,63,1,1,{5183}
"8911-1",Toa Mahri Jaller,2007,352,67,1,1,{5183}
"8912-1",Toa Mahri Hewkii,2007,352,61,1,1,{5183}
"8913-1",Toa Mahri Nuparu,2007,352,58,1,1,{5183}
"8914-1",Toa Mahri Hahli,2007,352,58,1,1,{5183}
"8915-1",Toa Mahri Matoro,2007,352,62,1,1,{5183}
"8916-1",Takadox,2007,326,62,1,1,{2258}
"8917-1",Kalmah,2007,326,53,1,1,{2258}
"8918-1",Carapar,2007,326,50,1,1,{2258}
"8919-1",Mantax,2007,326,58,1,1,{2258}
"8920-1",Ehlek,2007,326,54,1,1,{2258}
"8921-1",Pridak,2007,326,47,1,1,{2258}
"8922-1",Gadunka,2007,359,176,1,1,{13906}
"8923-1",Hydraxon,2007,359,165,1,1,{13906}
"8924-1",Maxilos and Spinax,2007,359,256,1,1,{13906}
"8925-1",Barraki Deepsea Patrol,2007,341,200,1,1,{6447}
"8926-1",Toa Undersea Attack,2007,341,357,1,1,{6447}
"8927-1",Toa Terrain Crawler,2007,341,603,1,1,{6447}
"8929-1",Defilak,2007,334,37,1,1,{5970}
"8930-1",Dekar,2007,334,37,1,1,{5970}
"8931-1",Thulox,2007,334,39,1,1,{5970}
"8932-1",Morak,2007,334,40,1,1,{5970}
"8941-1",Rockoh T3,2008,327,388,1,1,{6194}
"8942-1",Jetrax T6,2008,327,420,1,1,{6194}
"8944-1",Tanma,2008,333,14,1,1,{11550}
"8945-1",Solek,2008,333,14,1,1,{11550}
"8946-1",Photok,2008,333,14,1,1,{11550}
"8947-1",Radiak,2008,333,16,1,1,{11550}
"8948-1",Gavla,2008,333,14,1,1,{11550}
"8949-1",Kirop,2008,333,14,1,1,{11550}
"8956-1",Stone Chopper,2009,439,33,1,1,{12445}
"8957-1",Mine Mech,2009,439,69,1,1,{12445}
"8958-1",Granite Grinder,2009,439,96,2,1,"{9700,12445}"
"8959-1",Claw Digger,2009,439,199,2,1,"{9700,12445}"
"8960-1",Thunder Driller,2009,439,237,1,1,{12445}
"8961-1",Crystal Sweeper,2009,439,479,1,1,{12445}
"8978-1",Skrall,2009,331,50,1,1,{4553}
"8979-1",Malum,2009,331,59,1,1,{4553}
"8980-1",Gresh,2009,331,55,1,1,{4553}
"8981-1",Tarix,2009,331,57,1,1,{4553}
"8982-1",Strakk,2009,331,46,1,1,{4553}
"8983-1",Vorox,2009,331,51,1,1,{4553}
"8984-1",Stronius,2009,332,55,1,1,{2892}
"8985-1",Ackar,2009,332,55,1,1,{2892}
"8986-1",Vastus,2009,332,52,1,1,{2892}
"8987-1",Kiina,2009,332,43,1,1,{2892}
"8988-1",Gelu,2009,332,52,1,1,{2892}
"8989-1",Mata Nui,2009,332,52,1,1,{2892}
"9249-1",LEGO Basic Airport,1988,534,0,1,1,{9253}
"9251-1",Lego Basic Just Bricks,2000,507,576,1,1,{9253}
"9392-1",Quad Bike,2012,5,198,1,1,{8585}
"9395-1",Pick-Up Tow Truck,2012,5,953,1,1,{8585}
"9440-1",Venomari Shrine,2012,435,86,1,1,{3691}
"9441-1",Kai’s Blade Cycle,2012,435,187,2,1,"{614,3691}"
"9442-1",Jay's Storm Fighter,2012,435,242,1,1,{614}
"9444-1",Cole’s Tread Assault,2012,435,285,1,1,{3691}
"9461-1",The Swamp Creature,2012,558,70,1,1,{3344}
"9462-1",The Mummy,2012,558,91,1,1,{3344}
"9463-1",The Werewolf,2012,558,243,1,1,{3344}
"9464-1",The Vampire Hearse,2012,558,313,1,1,{3344}
"9466-1",The Crazy Scientist & His Monster,2012,558,429,1,1,{3344}
"9467-1",The Ghost Train,2012,558,741,1,1,{3344}
"9468-1",The Vampyre Castle,2012,558,942,1,1,{3344}
"9469-1",Gandalf Arrives,2012,567,83,1,1,{16180}
"9470-1",Shelob Attacks,2012,569,227,1,1,{16180}
"9471-1",Uruk-hai Army,2012,568,257,2,1,"{10259,16180}"
"9472-1",Attack on Weathertop,2012,567,429,1,1,{16180}
"9473-1",The Mines of Moria,2012,567,780,1,1,{16180}
"9474-1",The Battle of Helm’s Deep,2012,568,1365,2,1,"{10259,16180}"
"9476-1",The Orc Forge,2012,568,362,1,1,{16180}
"9478-1",Fransesco Bernoulli,2012,269,49,1,1,{14568}
"9485-1",Ultimate Race Set,2012,269,279,1,1,{14568}
"9488-1",Elite Clone Trooper & Commando Droid Battle Pack,2012,165,105,3,1,"{9283,10561,14248}"
"9489-1",Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,169,77,2,1,"{9283,10561}"
"9490-1",Droid Escape,2012,169,136,1,1,{889}
"9491-1",Geonosian Cannon,2012,165,133,1,1,{14248}
"9492-1",TIE Fighter,2012,169,413,1,1,{889}
"9495-1",Gold Leader's Y-wing Starfighter,2012,169,457,1,1,{9283}
"9496-1",Desert Skiff,2012,169,220,2,1,"{889,7562}"
"9497-1",Republic Striker Starfighter,2012,158,378,1,1,{3110}
"9500-1",Sith Fury-class Interceptor,2012,170,746,1,1,{3110}
"9509-10","Advent Calendar 2012, Star Wars (Day 9) - Imperial Officer",2012,225,4,1,1,{7850}
"9509-11","Advent Calendar 2012, Star Wars (Day 10) - AT-AT Walker",2012,225,13,1,1,{7850}
"9509-12","Advent Calendar 2012, Star Wars (Day 11) - Hoth Blaster Station",2012,225,6,1,1,{7850}
"9509-13","Advent Calendar 2012, Star Wars (Day 12) - Hoth Rebel Trooper",2012,225,6,1,1,{7850}
"9509-14","Advent Calendar 2012, Star Wars (Day 13) - Gonk Droid (GNK Power Droid)",2012,225,14,1,1,{7850}
"9509-15","Advent Calendar 2012, Star Wars (Day 14) - General Grievous Weapon Depot",2012,225,10,1,1,{7850}
"9509-16","Advent Calendar 2012, Star Wars (Day 15) - Snowtrooper",2012,225,4,1,1,{7850}
"9509-17","Advent Calendar 2012, Star Wars (Day 16) - Naboo Royal Shuttle",2012,225,18,1,1,{7850}
"9509-18","Advent Calendar 2012, Star Wars (Day 17) - Flash Speeder",2012,225,14,1,1,{7850}
"9509-19","Advent Calendar 2012, Star Wars (Day 18) - Rebel Scout Trooper",2012,225,5,1,1,{7850}
"9509-2","Advent Calendar 2012, Star Wars (Day 1) - Gungan Sub",2012,225,13,1,1,{7850}
"9509-20","Advent Calendar 2012, Star Wars (Day 19) - Trade Federation AAT",2012,225,15,1,1,{7850}
"9509-21","Advent Calendar 2012, Star Wars (Day 20) - General Grievous Starfighter",2012,225,14,1,1,{7850}
"9509-22","Advent Calendar 2012, Star Wars (Day 21) - Super Battle Droid",2012,225,4,1,1,{7850}
"9509-23","Advent Calendar 2012, Star Wars (Day 22) - Sith Infiltrator",2012,225,15,1,1,{7850}
"9509-24","Advent Calendar 2012, Star Wars (Day 23) - Snowman R2-D2",2012,225,8,1,1,{7850}
"9509-25","Advent Calendar 2012, Star Wars (Day 24) - Santa Darth Maul",2012,225,7,1,1,{7850}
"9509-3","Advent Calendar 2012, Star Wars (Day 2) - Gungan Soldier",2012,225,3,1,1,{7850}
"9509-4","Advent Calendar 2012, Star Wars (Day 3) - Gungan Battle Depot",2012,225,8,1,1,{7850}
"9509-5","Advent Calendar 2012, Star Wars (Day 4) - Star Destroyer",2012,225,14,1,1,{7850}
"9509-6","Advent Calendar 2012, Star Wars (Day 5) - Trade Federation MTT",2012,225,9,1,1,{7850}
"9509-7","Advent Calendar 2012, Star Wars (Day 6) - Battle Droid Security",2012,225,5,1,1,{7850}
"9509-8","Advent Calendar 2012, Star Wars (Day 7) - Naboo Starfighter",2012,225,16,1,1,{7850}
"9509-9","Advent Calendar 2012, Star Wars (Day 8) - Vulture Droid",2012,225,9,1,1,{7850}
"9516-1",Jabba’s Palace,2012,169,716,1,1,{7562}
"9591-1",Weapon Pack,2012,435,73,1,1,{614}
"9628-1",Mechanisms Power Add-On Set,2008,532,3,1,1,{11075}
"9632-1",Science & Technology Base Set,2006,529,341,1,1,{11075}
"9674-1",Naboo Starfighter & Naboo,2012,166,56,1,1,{920}
"9675-1",Sebulba's Podracer & Tatooine,2012,166,80,1,1,{920}
"9676-1",TIE Interceptor & Death Star,2012,169,65,1,1,{920}
"9677-1",X-wing Starfighter & Yavin 4,2012,177,77,1,1,{500}
"9678-1",Twin-pod Cloud Car & Bespin,2012,177,78,1,1,{500}
"9679-1",AT-ST & Endor,2012,177,65,1,1,{500}
"9700-1",Technic Control Center,1987,529,472,1,1,{2114}
"9738-1",Remote Control,1998,260,1,2,1,"{3705,5955}"
"9750-1",LEGO Interface,1986,532,4,1,1,{2114}
"9767-1",Interface Card/Cable for Apple IIe and IIGS,1989,529,1,1,1,{2114}
"9798-1",NXT Rechargeable Battery,2006,259,1,2,1,"{6241,10976}"
"9833-1",AC Adapter 230V - 10V Transformer,1996,259,1,1,1,{10976}
"9833-2","AC Adapter, 120V - 10V Transformer",1996,259,1,1,1,{6241}
"9916-1",LEGO Electrical Capacitor,1999,1,1,2,1,"{3705,5955}"
fruit1-1,Apple - Hong Kong Lego Show Promotional,2007,33,8,1,1,{3365}
fruit2-1,Cherry - Hong Kong Lego Show Promotional,2007,33,11,1,1,{3365}
fruit3-1,Grapes - Hong Kong Lego Show Promotional,2007,33,7,1,1,{3365}
fruit4-1,Mango - Hong Kong Lego Show Promotional,2007,33,6,1,1,{3365}
fruit5-1,Melon - Hong Kong Lego Show Promotional,2007,33,8,1,1,{3365}
fruit6-1,Orange - Hong Kong Lego Show Promotional,2007,33,7,1,1,{3365}
fruit7-1,Pear - Hong Kong Lego Show Promotional,2007,33,10,1,1,{3365}
fruit8-1,Tree - Hong Kong Lego Show Promotional,2007,33,0,1,1,{3365}
k1062b,Set K1062 Activity Booklet,1981,533,1,1,1,{8918}
llca21-1,Sitting Santa (Legoland California),2005,427,42,1,1,{15990}
llca22-1,Santa's Sleigh (Legoland California),2005,427,76,1,1,{15990}
llca23-1,Reindeer (Legoland California),2005,427,72,1,1,{15990}
pk1062,Lego Road Safety Kit Poster,1981,501,0,1,1,{8918}
TRUTIE-1,TIE Fighter,2014,170,12,1,1,{8849}
TRUXWING-1,X-Wing,2014,170,23,1,1,{8849}
